# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_walking_rpy_validation.bag'
# timestamp tx ty tz qx qy qz qw
1341846710.9949 -0.6265 -2.8622 1.6841 0.8895 0.0364 0.0167 -0.4553
1341846711.0050 -0.6266 -2.8620 1.6839 0.8902 0.0345 0.0160 -0.4540
1341846711.0149 -0.6265 -2.8619 1.6837 0.8912 0.0346 0.0157 -0.4519
1341846711.0249 -0.6260 -2.8625 1.6833 0.8927 0.0358 0.0157 -0.4489
1341846711.0349 -0.6262 -2.8620 1.6833 0.8928 0.0341 0.0146 -0.4489
1341846711.0448 -0.6260 -2.8621 1.6833 0.8934 0.0337 0.0145 -0.4479
1341846711.0549 -0.6259 -2.8621 1.6832 0.8937 0.0331 0.0153 -0.4472
1341846711.0649 -0.6256 -2.8623 1.6829 0.8940 0.0335 0.0162 -0.4465
1341846711.0761 -0.6253 -2.8624 1.6829 0.8940 0.0330 0.0175 -0.4464
1341846711.0851 -0.6251 -2.8624 1.6829 0.8939 0.0326 0.0185 -0.4468
1341846711.0949 -0.6250 -2.8623 1.6830 0.8936 0.0326 0.0189 -0.4473
1341846711.1049 -0.6250 -2.8625 1.6831 0.8937 0.0326 0.0183 -0.4470
1341846711.1164 -0.6249 -2.8625 1.6831 0.8938 0.0325 0.0175 -0.4469
1341846711.1249 -0.6248 -2.8625 1.6830 0.8941 0.0324 0.0165 -0.4465
1341846711.1349 -0.6247 -2.8625 1.6830 0.8942 0.0323 0.0159 -0.4462
1341846711.1449 -0.6246 -2.8626 1.6831 0.8942 0.0319 0.0159 -0.4462
1341846711.1549 -0.6245 -2.8625 1.6832 0.8941 0.0315 0.0165 -0.4464
1341846711.1648 -0.6241 -2.8626 1.6833 0.8939 0.0305 0.0183 -0.4469
1341846711.1751 -0.6239 -2.8626 1.6835 0.8935 0.0293 0.0206 -0.4477
1341846711.1849 -0.6236 -2.8626 1.6836 0.8934 0.0283 0.0229 -0.4477
1341846711.1949 -0.6232 -2.8627 1.6836 0.8936 0.0277 0.0247 -0.4472
1341846711.2053 -0.6230 -2.8629 1.6837 0.8940 0.0276 0.0254 -0.4466
1341846711.2155 -0.6232 -2.8628 1.6838 0.8941 0.0266 0.0249 -0.4463
1341846711.2256 -0.6232 -2.8628 1.6839 0.8942 0.0265 0.0245 -0.4462
1341846711.2348 -0.6232 -2.8628 1.6840 0.8943 0.0266 0.0240 -0.4461
1341846711.2448 -0.6232 -2.8628 1.6841 0.8941 0.0264 0.0244 -0.4463
1341846711.2550 -0.6231 -2.8628 1.6843 0.8937 0.0260 0.0251 -0.4472
1341846711.2649 -0.6229 -2.8630 1.6844 0.8935 0.0260 0.0267 -0.4476
1341846711.2749 -0.6229 -2.8630 1.6846 0.8935 0.0254 0.0287 -0.4475
1341846711.2849 -0.6226 -2.8632 1.6845 0.8937 0.0260 0.0311 -0.4469
1341846711.2949 -0.6226 -2.8631 1.6848 0.8939 0.0253 0.0320 -0.4463
1341846711.3049 -0.6226 -2.8630 1.6848 0.8943 0.0252 0.0329 -0.4456
1341846711.3149 -0.6227 -2.8629 1.6847 0.8947 0.0253 0.0331 -0.4446
1341846711.3249 -0.6227 -2.8627 1.6846 0.8947 0.0253 0.0329 -0.4447
1341846711.3349 -0.6228 -2.8627 1.6844 0.8950 0.0259 0.0329 -0.4441
1341846711.3449 -0.6229 -2.8624 1.6843 0.8949 0.0258 0.0328 -0.4443
1341846711.3551 -0.6230 -2.8622 1.6843 0.8946 0.0258 0.0329 -0.4449
1341846711.3649 -0.6229 -2.8619 1.6842 0.8945 0.0262 0.0335 -0.4451
1341846711.3749 -0.6230 -2.8617 1.6841 0.8942 0.0262 0.0337 -0.4456
1341846711.3849 -0.6233 -2.8610 1.6841 0.8937 0.0248 0.0336 -0.4467
1341846711.3949 -0.6234 -2.8606 1.6839 0.8940 0.0251 0.0334 -0.4460
1341846711.4049 -0.6234 -2.8602 1.6835 0.8950 0.0253 0.0328 -0.4442
1341846711.4149 -0.6235 -2.8599 1.6830 0.8965 0.0254 0.0324 -0.4411
1341846711.4249 -0.6233 -2.8597 1.6823 0.8985 0.0264 0.0328 -0.4369
1341846711.4351 -0.6234 -2.8592 1.6814 0.9001 0.0260 0.0327 -0.4337
1341846711.4449 -0.6232 -2.8589 1.6808 0.9015 0.0258 0.0338 -0.4306
1341846711.4549 -0.6232 -2.8585 1.6803 0.9027 0.0247 0.0352 -0.4281
1341846711.4649 -0.6226 -2.8584 1.6797 0.9041 0.0247 0.0379 -0.4249
1341846711.4749 -0.6228 -2.8575 1.6793 0.9041 0.0221 0.0392 -0.4249
1341846711.4849 -0.6226 -2.8571 1.6788 0.9048 0.0216 0.0405 -0.4234
1341846711.4948 -0.6226 -2.8565 1.6786 0.9050 0.0210 0.0397 -0.4231
1341846711.5049 -0.6226 -2.8563 1.6782 0.9055 0.0214 0.0380 -0.4220
1341846711.5148 -0.6228 -2.8559 1.6776 0.9055 0.0237 0.0352 -0.4223
1341846711.5249 -0.6228 -2.8558 1.6773 0.9057 0.0244 0.0317 -0.4221
1341846711.5349 -0.6225 -2.8555 1.6773 0.9058 0.0257 0.0293 -0.4219
1341846711.5449 -0.6227 -2.8549 1.6768 0.9053 0.0255 0.0261 -0.4232
1341846711.5548 -0.6226 -2.8546 1.6765 0.9053 0.0255 0.0251 -0.4233
1341846711.5649 -0.6224 -2.8542 1.6762 0.9050 0.0252 0.0256 -0.4238
1341846711.5752 -0.6222 -2.8537 1.6759 0.9051 0.0249 0.0269 -0.4235
1341846711.5849 -0.6220 -2.8535 1.6756 0.9056 0.0248 0.0282 -0.4224
1341846711.5949 -0.6217 -2.8527 1.6754 0.9053 0.0236 0.0287 -0.4231
1341846711.6049 -0.6215 -2.8526 1.6753 0.9059 0.0236 0.0289 -0.4219
1341846711.6149 -0.6213 -2.8526 1.6747 0.9066 0.0242 0.0290 -0.4204
1341846711.6249 -0.6211 -2.8522 1.6745 0.9065 0.0237 0.0279 -0.4205
1341846711.6349 -0.6210 -2.8519 1.6743 0.9067 0.0233 0.0270 -0.4203
1341846711.6448 -0.6207 -2.8516 1.6741 0.9069 0.0233 0.0259 -0.4200
1341846711.6549 -0.6206 -2.8514 1.6740 0.9070 0.0224 0.0249 -0.4198
1341846711.6649 -0.6204 -2.8512 1.6740 0.9070 0.0222 0.0244 -0.4198
1341846711.6749 -0.6199 -2.8511 1.6740 0.9069 0.0220 0.0248 -0.4200
1341846711.6849 -0.6195 -2.8508 1.6740 0.9067 0.0219 0.0253 -0.4205
1341846711.6949 -0.6190 -2.8507 1.6742 0.9062 0.0214 0.0265 -0.4214
1341846711.7048 -0.6184 -2.8507 1.6746 0.9058 0.0207 0.0290 -0.4221
1341846711.7149 -0.6180 -2.8504 1.6750 0.9047 0.0197 0.0313 -0.4244
1341846711.7249 -0.6176 -2.8504 1.6755 0.9037 0.0189 0.0333 -0.4264
1341846711.7348 -0.6169 -2.8505 1.6761 0.9032 0.0186 0.0354 -0.4273
1341846711.7449 -0.6165 -2.8504 1.6766 0.9026 0.0187 0.0354 -0.4286
1341846711.7549 -0.6161 -2.8505 1.6772 0.9020 0.0187 0.0339 -0.4301
1341846711.7649 -0.6160 -2.8507 1.6774 0.9014 0.0196 0.0324 -0.4313
1341846711.7748 -0.6157 -2.8508 1.6778 0.9004 0.0202 0.0308 -0.4334
1341846711.7849 -0.6156 -2.8505 1.6783 0.8985 0.0195 0.0291 -0.4377
1341846711.7948 -0.6153 -2.8508 1.6789 0.8972 0.0185 0.0301 -0.4402
1341846711.8049 -0.6148 -2.8508 1.6797 0.8955 0.0184 0.0320 -0.4436
1341846711.8148 -0.6141 -2.8510 1.6804 0.8932 0.0175 0.0357 -0.4479
1341846711.8249 -0.6134 -2.8515 1.6812 0.8912 0.0171 0.0396 -0.4516
1341846711.8349 -0.6127 -2.8519 1.6819 0.8898 0.0163 0.0436 -0.4541
1341846711.8464 -0.6123 -2.8524 1.6825 0.8877 0.0150 0.0454 -0.4578
1341846711.8549 -0.6121 -2.8526 1.6830 0.8868 0.0153 0.0458 -0.4595
1341846711.8648 -0.6119 -2.8527 1.6835 0.8856 0.0150 0.0454 -0.4621
1341846711.8748 -0.6116 -2.8531 1.6841 0.8843 0.0153 0.0444 -0.4646
1341846711.8849 -0.6113 -2.8533 1.6845 0.8825 0.0151 0.0443 -0.4680
1341846711.8949 -0.6110 -2.8538 1.6850 0.8810 0.0149 0.0450 -0.4707
1341846711.9049 -0.6106 -2.8541 1.6856 0.8789 0.0148 0.0464 -0.4744
1341846711.9149 -0.6103 -2.8545 1.6860 0.8772 0.0148 0.0483 -0.4775
1341846711.9249 -0.6097 -2.8545 1.6866 0.8751 0.0147 0.0508 -0.4810
1341846711.9349 -0.6094 -2.8553 1.6868 0.8741 0.0138 0.0533 -0.4826
1341846711.9448 -0.6090 -2.8555 1.6872 0.8732 0.0136 0.0554 -0.4840
1341846711.9549 -0.6086 -2.8558 1.6876 0.8726 0.0128 0.0574 -0.4848
1341846711.9649 -0.6082 -2.8557 1.6876 0.8720 0.0124 0.0584 -0.4858
1341846711.9748 -0.6076 -2.8557 1.6880 0.8714 0.0119 0.0596 -0.4868
1341846711.9850 -0.6073 -2.8558 1.6881 0.8714 0.0111 0.0601 -0.4868
1341846711.9948 -0.6069 -2.8559 1.6882 0.8712 0.0105 0.0604 -0.4871
1341846712.0048 -0.6065 -2.8562 1.6883 0.8712 0.0092 0.0612 -0.4869
1341846712.0148 -0.6061 -2.8558 1.6883 0.8704 0.0093 0.0614 -0.4884
1341846712.0248 -0.6058 -2.8558 1.6885 0.8697 0.0085 0.0622 -0.4895
1341846712.0348 -0.6057 -2.8561 1.6884 0.8695 0.0084 0.0629 -0.4898
1341846712.0449 -0.6055 -2.8560 1.6886 0.8686 0.0081 0.0638 -0.4912
1341846712.0548 -0.6053 -2.8560 1.6887 0.8682 0.0084 0.0642 -0.4920
1341846712.0649 -0.6052 -2.8559 1.6888 0.8674 0.0087 0.0641 -0.4933
1341846712.0748 -0.6050 -2.8558 1.6888 0.8671 0.0091 0.0634 -0.4940
1341846712.0848 -0.6049 -2.8556 1.6889 0.8666 0.0092 0.0619 -0.4951
1341846712.0948 -0.6048 -2.8555 1.6888 0.8657 0.0095 0.0601 -0.4968
1341846712.1048 -0.6046 -2.8552 1.6888 0.8651 0.0091 0.0593 -0.4981
1341846712.1148 -0.6044 -2.8549 1.6887 0.8641 0.0088 0.0589 -0.4998
1341846712.1248 -0.6042 -2.8547 1.6888 -0.8633 -0.0086 -0.0590 0.5012
1341846712.1348 -0.6039 -2.8545 1.6889 -0.8623 -0.0086 -0.0597 0.5028
1341846712.1448 -0.6035 -2.8540 1.6889 -0.8610 -0.0083 -0.0611 0.5048
1341846712.1549 -0.6033 -2.8539 1.6890 -0.8601 -0.0082 -0.0622 0.5063
1341846712.1649 -0.6032 -2.8537 1.6890 -0.8591 -0.0085 -0.0622 0.5079
1341846712.1748 -0.6031 -2.8536 1.6890 -0.8581 -0.0092 -0.0612 0.5097
1341846712.1848 -0.6029 -2.8535 1.6891 -0.8576 -0.0100 -0.0601 0.5107
1341846712.1948 -0.6028 -2.8535 1.6890 -0.8569 -0.0104 -0.0588 0.5120
1341846712.2048 -0.6027 -2.8535 1.6891 -0.8561 -0.0106 -0.0578 0.5135
1341846712.2148 -0.6029 -2.8537 1.6891 -0.8547 -0.0108 -0.0571 0.5158
1341846712.2248 -0.6028 -2.8538 1.6891 -0.8537 -0.0107 -0.0568 0.5175
1341846712.2348 -0.6026 -2.8539 1.6890 -0.8524 -0.0110 -0.0567 0.5196
1341846712.2449 -0.6024 -2.8541 1.6891 -0.8511 -0.0111 -0.0571 0.5218
1341846712.2549 -0.6022 -2.8542 1.6890 -0.8492 -0.0109 -0.0581 0.5247
1341846712.2648 -0.6020 -2.8544 1.6891 -0.8473 -0.0106 -0.0587 0.5278
1341846712.2748 -0.6016 -2.8543 1.6895 -0.8449 -0.0103 -0.0587 0.5316
1341846712.2849 -0.6014 -2.8545 1.6896 -0.8432 -0.0101 -0.0577 0.5344
1341846712.2948 -0.6015 -2.8549 1.6895 -0.8413 -0.0102 -0.0559 0.5376
1341846712.3049 -0.6015 -2.8549 1.6894 -0.8386 -0.0103 -0.0532 0.5421
1341846712.3152 -0.6012 -2.8553 1.6896 -0.8360 -0.0101 -0.0514 0.5462
1341846712.3249 -0.6009 -2.8557 1.6898 -0.8332 -0.0099 -0.0501 0.5507
1341846712.3353 -0.6006 -2.8560 1.6900 -0.8303 -0.0093 -0.0491 0.5550
1341846712.3448 -0.6003 -2.8565 1.6902 -0.8270 -0.0085 -0.0485 0.5600
1341846712.3549 -0.6002 -2.8570 1.6904 -0.8240 -0.0077 -0.0477 0.5646
1341846712.3653 -0.6001 -2.8574 1.6905 -0.8205 -0.0072 -0.0469 0.5697
1341846712.3749 -0.6000 -2.8579 1.6906 -0.8176 -0.0068 -0.0456 0.5739
1341846712.3849 -0.5995 -2.8580 1.6911 -0.8137 -0.0082 -0.0433 0.5796
1341846712.3948 -0.5994 -2.8583 1.6913 -0.8101 -0.0080 -0.0415 0.5848
1341846712.4052 -0.5993 -2.8586 1.6914 -0.8066 -0.0076 -0.0401 0.5896
1341846712.4169 -0.5990 -2.8585 1.6921 -0.8023 -0.0062 -0.0387 0.5956
1341846712.4249 -0.5987 -2.8590 1.6924 -0.7992 -0.0060 -0.0378 0.5998
1341846712.4349 -0.5982 -2.8594 1.6927 -0.7957 -0.0059 -0.0375 0.6044
1341846712.4456 -0.5980 -2.8599 1.6931 -0.7924 -0.0058 -0.0363 0.6090
1341846712.4548 -0.5978 -2.8603 1.6933 -0.7892 -0.0059 -0.0352 0.6131
1341846712.4648 -0.5976 -2.8606 1.6935 -0.7861 -0.0061 -0.0346 0.6172
1341846712.4749 -0.5975 -2.8613 1.6934 -0.7840 -0.0075 -0.0342 0.6198
1341846712.4849 -0.5975 -2.8619 1.6932 -0.7818 -0.0079 -0.0327 0.6226
1341846712.4949 -0.5972 -2.8619 1.6937 -0.7783 -0.0077 -0.0319 0.6270
1341846712.5048 -0.5968 -2.8622 1.6939 -0.7761 -0.0081 -0.0304 0.6298
1341846712.5149 -0.5967 -2.8624 1.6941 -0.7739 -0.0075 -0.0289 0.6326
1341846712.5252 -0.5963 -2.8626 1.6942 -0.7718 -0.0075 -0.0279 0.6352
1341846712.5348 -0.5961 -2.8627 1.6943 -0.7698 -0.0072 -0.0269 0.6377
1341846712.5467 -0.5959 -2.8629 1.6945 -0.7676 -0.0069 -0.0268 0.6403
1341846712.5551 -0.5956 -2.8630 1.6946 -0.7661 -0.0067 -0.0268 0.6422
1341846712.5649 -0.5955 -2.8633 1.6947 -0.7645 -0.0065 -0.0267 0.6441
1341846712.5755 -0.5953 -2.8634 1.6948 -0.7623 -0.0067 -0.0264 0.6466
1341846712.5854 -0.5951 -2.8631 1.6953 -0.7598 -0.0059 -0.0259 0.6496
1341846712.5949 -0.5949 -2.8633 1.6954 -0.7587 -0.0062 -0.0251 0.6509
1341846712.6048 -0.5947 -2.8634 1.6954 -0.7572 -0.0066 -0.0247 0.6527
1341846712.6148 -0.5946 -2.8634 1.6954 -0.7558 -0.0068 -0.0244 0.6543
1341846712.6249 -0.5945 -2.8635 1.6954 -0.7546 -0.0067 -0.0245 0.6557
1341846712.6348 -0.5943 -2.8637 1.6955 -0.7532 -0.0068 -0.0251 0.6573
1341846712.6452 -0.5940 -2.8636 1.6956 -0.7512 -0.0065 -0.0265 0.6595
1341846712.6548 -0.5939 -2.8638 1.6957 -0.7496 -0.0059 -0.0287 0.6612
1341846712.6649 -0.5937 -2.8641 1.6959 -0.7476 -0.0056 -0.0303 0.6634
1341846712.6751 -0.5936 -2.8642 1.6961 -0.7449 -0.0054 -0.0308 0.6664
1341846712.6849 -0.5931 -2.8637 1.6966 -0.7408 -0.0089 -0.0300 0.6710
1341846712.6948 -0.5930 -2.8642 1.6968 -0.7383 -0.0090 -0.0290 0.6737
1341846712.7048 -0.5930 -2.8646 1.6970 -0.7353 -0.0084 -0.0280 0.6772
1341846712.7148 -0.5929 -2.8651 1.6970 -0.7321 -0.0071 -0.0269 0.6807
1341846712.7249 -0.5931 -2.8659 1.6971 -0.7293 -0.0047 -0.0265 0.6837
1341846712.7348 -0.5931 -2.8665 1.6971 -0.7256 -0.0025 -0.0257 0.6876
1341846712.7448 -0.5929 -2.8669 1.6973 -0.7212 -0.0017 -0.0257 0.6922
1341846712.7549 -0.5926 -2.8676 1.6974 -0.7183 -0.0004 -0.0264 0.6953
1341846712.7648 -0.5923 -2.8681 1.6976 -0.7154 0.0004 -0.0267 0.6982
1341846712.7748 -0.5922 -2.8684 1.6977 -0.7124 0.0005 -0.0260 0.7013
1341846712.7848 -0.5915 -2.8686 1.6981 -0.7091 0.0002 -0.0263 0.7046
1341846712.7949 -0.5915 -2.8692 1.6979 -0.7068 0.0023 -0.0254 0.7069
1341846712.8049 -0.5912 -2.8696 1.6979 -0.7047 0.0032 -0.0249 0.7091
1341846712.8148 -0.5909 -2.8699 1.6978 -0.7031 0.0039 -0.0246 0.7106
1341846712.8248 -0.5906 -2.8702 1.6977 -0.7018 0.0041 -0.0240 0.7119
1341846712.8348 -0.5903 -2.8704 1.6976 -0.7004 0.0041 -0.0237 0.7133
1341846712.8449 -0.5900 -2.8706 1.6973 -0.6994 0.0040 -0.0234 0.7143
1341846712.8549 -0.5897 -2.8709 1.6972 -0.6986 0.0044 -0.0232 0.7151
1341846712.8649 -0.5893 -2.8710 1.6970 -0.6978 0.0047 -0.0235 0.7158
1341846712.8748 -0.5890 -2.8710 1.6969 -0.6974 0.0053 -0.0244 0.7163
1341846712.8848 -0.5886 -2.8711 1.6967 -0.6970 0.0058 -0.0255 0.7166
1341846712.8948 -0.5883 -2.8712 1.6964 -0.6971 0.0062 -0.0263 0.7164
1341846712.9049 -0.5881 -2.8710 1.6962 -0.6970 0.0062 -0.0268 0.7165
1341846712.9148 -0.5878 -2.8710 1.6961 -0.6972 0.0062 -0.0268 0.7163
1341846712.9288 -0.5876 -2.8710 1.6955 -0.6985 0.0057 -0.0259 0.7151
1341846712.9349 -0.5874 -2.8709 1.6958 -0.6974 0.0056 -0.0259 0.7162
1341846712.9448 -0.5874 -2.8708 1.6957 -0.6970 0.0055 -0.0256 0.7166
1341846712.9548 -0.5872 -2.8707 1.6957 -0.6963 0.0056 -0.0259 0.7173
1341846712.9650 -0.5871 -2.8708 1.6958 -0.6954 0.0057 -0.0266 0.7181
1341846712.9748 -0.5868 -2.8706 1.6961 -0.6936 0.0047 -0.0285 0.7198
1341846712.9848 -0.5871 -2.8709 1.6960 -0.6926 0.0064 -0.0293 0.7207
1341846712.9948 -0.5871 -2.8710 1.6962 -0.6915 0.0066 -0.0300 0.7217
1341846713.0048 -0.5872 -2.8712 1.6964 -0.6905 0.0064 -0.0299 0.7227
1341846713.0154 -0.5872 -2.8712 1.6966 -0.6893 0.0062 -0.0292 0.7239
1341846713.0248 -0.5872 -2.8713 1.6966 -0.6883 0.0058 -0.0280 0.7249
1341846713.0348 -0.5872 -2.8715 1.6968 -0.6876 0.0052 -0.0270 0.7256
1341846713.0449 -0.5872 -2.8715 1.6969 -0.6866 0.0049 -0.0260 0.7266
1341846713.0553 -0.5871 -2.8716 1.6970 -0.6860 0.0044 -0.0261 0.7271
1341846713.0648 -0.5871 -2.8716 1.6970 -0.6855 0.0040 -0.0266 0.7276
1341846713.0748 -0.5872 -2.8718 1.6969 -0.6851 0.0038 -0.0276 0.7279
1341846713.0849 -0.5870 -2.8718 1.6970 -0.6844 0.0039 -0.0292 0.7285
1341846713.0948 -0.5868 -2.8719 1.6969 -0.6841 0.0041 -0.0307 0.7287
1341846713.1049 -0.5868 -2.8722 1.6965 -0.6842 0.0048 -0.0320 0.7286
1341846713.1158 -0.5868 -2.8722 1.6964 -0.6837 0.0053 -0.0325 0.7290
1341846713.1248 -0.5866 -2.8722 1.6963 -0.6833 0.0059 -0.0325 0.7294
1341846713.1348 -0.5863 -2.8721 1.6962 -0.6823 0.0056 -0.0315 0.7304
1341846713.1448 -0.5861 -2.8722 1.6960 -0.6817 0.0052 -0.0302 0.7310
1341846713.1549 -0.5861 -2.8724 1.6954 -0.6822 0.0044 -0.0280 0.7306
1341846713.1648 -0.5859 -2.8724 1.6958 -0.6797 0.0042 -0.0265 0.7330
1341846713.1763 -0.5857 -2.8725 1.6957 -0.6777 0.0040 -0.0258 0.7349
1341846713.1848 -0.5855 -2.8727 1.6956 -0.6755 0.0040 -0.0256 0.7369
1341846713.1960 -0.5851 -2.8728 1.6959 -0.6725 0.0047 -0.0258 0.7397
1341846713.2052 -0.5847 -2.8732 1.6959 -0.6697 0.0057 -0.0259 0.7422
1341846713.2148 -0.5845 -2.8735 1.6959 -0.6668 0.0069 -0.0257 0.7448
1341846713.2249 -0.5842 -2.8739 1.6958 -0.6640 0.0078 -0.0244 0.7473
1341846713.2348 -0.5840 -2.8741 1.6958 -0.6602 0.0082 -0.0223 0.7507
1341846713.2449 -0.5836 -2.8745 1.6957 -0.6560 0.0079 -0.0191 0.7545
1341846713.2548 -0.5835 -2.8752 1.6958 -0.6530 0.0078 -0.0161 0.7571
1341846713.2649 -0.5833 -2.8756 1.6958 -0.6489 0.0074 -0.0138 0.7607
1341846713.2748 -0.5830 -2.8761 1.6958 -0.6458 0.0073 -0.0119 0.7634
1341846713.2848 -0.5828 -2.8764 1.6957 -0.6416 0.0073 -0.0106 0.7670
1341846713.2948 -0.5824 -2.8768 1.6958 -0.6375 0.0078 -0.0096 0.7704
1341846713.3048 -0.5817 -2.8774 1.6963 -0.6348 0.0073 -0.0095 0.7725
1341846713.3148 -0.5816 -2.8778 1.6961 -0.6342 0.0088 -0.0087 0.7731
1341846713.3248 -0.5812 -2.8782 1.6961 -0.6323 0.0104 -0.0088 0.7746
1341846713.3350 -0.5808 -2.8784 1.6957 -0.6300 0.0117 -0.0091 0.7765
1341846713.3448 -0.5805 -2.8786 1.6956 -0.6292 0.0119 -0.0092 0.7771
1341846713.3549 -0.5802 -2.8788 1.6954 -0.6289 0.0119 -0.0098 0.7774
1341846713.3649 -0.5800 -2.8789 1.6953 -0.6289 0.0118 -0.0111 0.7773
1341846713.3748 -0.5797 -2.8790 1.6954 -0.6288 0.0116 -0.0127 0.7774
1341846713.3850 -0.5795 -2.8791 1.6954 -0.6290 0.0117 -0.0150 0.7772
1341846713.3948 -0.5789 -2.8790 1.6957 -0.6288 0.0104 -0.0173 0.7773
1341846713.4048 -0.5790 -2.8793 1.6954 -0.6295 0.0116 -0.0183 0.7767
1341846713.4151 -0.5788 -2.8794 1.6954 -0.6291 0.0115 -0.0192 0.7770
1341846713.4249 -0.5787 -2.8794 1.6955 -0.6288 0.0112 -0.0192 0.7772
1341846713.4348 -0.5784 -2.8795 1.6956 -0.6282 0.0112 -0.0191 0.7778
1341846713.4448 -0.5782 -2.8796 1.6958 -0.6279 0.0109 -0.0194 0.7780
1341846713.4548 -0.5779 -2.8796 1.6959 -0.6274 0.0113 -0.0204 0.7784
1341846713.4649 -0.5777 -2.8794 1.6960 -0.6268 0.0117 -0.0216 0.7788
1341846713.4748 -0.5775 -2.8794 1.6961 -0.6264 0.0121 -0.0233 0.7791
1341846713.4849 -0.5773 -2.8795 1.6961 -0.6265 0.0124 -0.0248 0.7789
1341846713.4950 -0.5771 -2.8795 1.6961 -0.6262 0.0125 -0.0262 0.7791
1341846713.5049 -0.5770 -2.8796 1.6962 -0.6258 0.0128 -0.0273 0.7794
1341846713.5148 -0.5768 -2.8796 1.6963 -0.6256 0.0127 -0.0278 0.7795
1341846713.5249 -0.5765 -2.8796 1.6963 -0.6258 0.0127 -0.0277 0.7794
1341846713.5350 -0.5763 -2.8795 1.6964 -0.6259 0.0124 -0.0274 0.7794
1341846713.5448 -0.5761 -2.8796 1.6964 -0.6259 0.0123 -0.0272 0.7794
1341846713.5548 -0.5758 -2.8794 1.6964 -0.6254 0.0123 -0.0275 0.7797
1341846713.5649 -0.5756 -2.8795 1.6965 -0.6252 0.0126 -0.0279 0.7799
1341846713.5750 -0.5754 -2.8796 1.6967 -0.6246 0.0125 -0.0290 0.7803
1341846713.5850 -0.5751 -2.8798 1.6968 -0.6245 0.0127 -0.0298 0.7804
1341846713.5948 -0.5748 -2.8799 1.6970 -0.6242 0.0131 -0.0309 0.7805
1341846713.6050 -0.5745 -2.8800 1.6971 -0.6235 0.0134 -0.0319 0.7811
1341846713.6148 -0.5743 -2.8800 1.6972 -0.6232 0.0140 -0.0327 0.7813
1341846713.6248 -0.5740 -2.8801 1.6974 -0.6232 0.0141 -0.0331 0.7812
1341846713.6349 -0.5736 -2.8800 1.6975 -0.6209 0.0140 -0.0329 0.7830
1341846713.6448 -0.5734 -2.8801 1.6977 -0.6208 0.0140 -0.0329 0.7831
1341846713.6550 -0.5732 -2.8802 1.6979 -0.6201 0.0138 -0.0332 0.7837
1341846713.6653 -0.5732 -2.8807 1.6983 -0.6212 0.0137 -0.0340 0.7828
1341846713.6749 -0.5728 -2.8806 1.6988 -0.6194 0.0123 -0.0352 0.7842
1341846713.6849 -0.5728 -2.8808 1.6986 -0.6168 0.0131 -0.0352 0.7862
1341846713.6949 -0.5727 -2.8811 1.6990 -0.6168 0.0137 -0.0367 0.7861
1341846713.7048 -0.5724 -2.8813 1.6993 -0.6162 0.0142 -0.0377 0.7866
1341846713.7148 -0.5723 -2.8815 1.6995 -0.6157 0.0147 -0.0385 0.7869
1341846713.7250 -0.5720 -2.8821 1.6990 -0.6171 0.0157 -0.0399 0.7857
1341846713.7349 -0.5717 -2.8823 1.6995 -0.6161 0.0158 -0.0404 0.7864
1341846713.7449 -0.5716 -2.8825 1.6998 -0.6156 0.0157 -0.0411 0.7869
1341846713.7549 -0.5716 -2.8826 1.7001 -0.6142 0.0152 -0.0415 0.7879
1341846713.7660 -0.5716 -2.8829 1.7004 -0.6130 0.0151 -0.0431 0.7887
1341846713.7748 -0.5713 -2.8832 1.7009 -0.6111 0.0152 -0.0444 0.7902
1341846713.7849 -0.5713 -2.8834 1.7011 -0.6099 0.0152 -0.0453 0.7911
1341846713.7951 -0.5712 -2.8837 1.7015 -0.6086 0.0157 -0.0458 0.7920
1341846713.8048 -0.5711 -2.8839 1.7017 -0.6074 0.0156 -0.0461 0.7929
1341846713.8149 -0.5711 -2.8841 1.7019 -0.6067 0.0154 -0.0461 0.7934
1341846713.8249 -0.5708 -2.8842 1.7021 -0.6059 0.0153 -0.0465 0.7941
1341846713.8348 -0.5710 -2.8843 1.7023 -0.6055 0.0148 -0.0469 0.7943
1341846713.8449 -0.5704 -2.8842 1.7028 -0.6044 0.0135 -0.0485 0.7951
1341846713.8549 -0.5706 -2.8846 1.7026 -0.6047 0.0150 -0.0493 0.7948
1341846713.8648 -0.5706 -2.8847 1.7026 -0.6043 0.0151 -0.0513 0.7950
1341846713.8748 -0.5704 -2.8848 1.7027 -0.6038 0.0155 -0.0530 0.7952
1341846713.8849 -0.5703 -2.8849 1.7028 -0.6031 0.0159 -0.0544 0.7956
1341846713.8950 -0.5700 -2.8851 1.7030 -0.6022 0.0161 -0.0553 0.7962
1341846713.9048 -0.5698 -2.8853 1.7033 -0.6014 0.0161 -0.0559 0.7968
1341846713.9149 -0.5698 -2.8854 1.7033 -0.6010 0.0157 -0.0559 0.7972
1341846713.9262 -0.5695 -2.8855 1.7035 -0.6006 0.0157 -0.0557 0.7974
1341846713.9348 -0.5694 -2.8857 1.7035 -0.5997 0.0156 -0.0557 0.7981
1341846713.9448 -0.5692 -2.8858 1.7038 -0.5981 0.0162 -0.0555 0.7993
1341846713.9549 -0.5690 -2.8861 1.7040 -0.5969 0.0164 -0.0558 0.8002
